"","Unique.Key","Created.Date","Closed.Date","Agency","Complaint.Type","Descriptor","Incident.Zip","Borough","Latitude","Longitude","Created.Date2","Day","Month","Year"
"9673",29664732,"01/08/2015 12:00:00 AM","04/09/2015 12:00:00 AM","HPD","UNSANITARY CONDITION","PESTS","10456","BRONX",40.8308568320503,-73.9051914060309,2015-01-08 00:00:00,"08","01","2015"
"9674",29664667,"01/08/2015 12:00:00 AM","01/13/2015 12:00:00 AM","HPD","UNSANITARY CONDITION","MOLD","11213","BROOKLYN",40.6697617083166,-73.93660568292,2015-01-08 00:00:00,"08","01","2015"
"9675",29664197,"01/08/2015 12:00:00 AM","01/13/2015 12:00:00 AM","HPD","HEAT/HOT WATER","ENTIRE BUILDING","10458","BRONX",40.8607648704143,-73.8945057028171,2015-01-08 00:00:00,"08","01","2015"
"9676",29670912,"01/08/2015 12:00:00 AM","01/14/2015 12:00:00 AM","HPD","PLUMBING","TOILET","10468","BRONX",40.8707663484146,-73.9004557670793,2015-01-08 00:00:00,"08","01","2015"
"9677",29670916,"01/08/2015 12:00:00 AM","01/14/2015 12:00:00 AM","HPD","UNSANITARY CONDITION","MOLD","11230","BROOKLYN",40.617973502673,-73.954917113353,2015-01-08 00:00:00,"08","01","2015"
"9678",29670917,"01/08/2015 12:00:00 AM","04/13/2015 12:00:00 AM","HPD","PLUMBING","WATER SUPPLY","10456","BRONX",40.8302582228305,-73.9117796955388,2015-01-08 00:00:00,"08","01","2015"
"9679",29663736,"01/08/2015 12:00:00 AM","01/12/2015 12:00:00 AM","HPD","HEAT/HOT WATER","APARTMENT ONLY","10455","BRONX",40.8204277065742,-73.9169014819351,2015-01-08 00:00:00,"08","01","2015"
"9680",29663724,"01/08/2015 12:00:00 AM","01/14/2015 12:00:00 AM","HPD","HEAT/HOT WATER","APARTMENT ONLY","10455","BRONX",40.8151690116136,-73.9064023314919,2015-01-08 00:00:00,"08","01","2015"
"9681",29663708,"01/08/2015 12:00:00 AM","01/09/2015 12:00:00 AM","HPD","HEAT/HOT WATER","APARTMENT ONLY","10032","MANHATTAN",40.8373330444851,-73.9400599066804,2015-01-08 00:00:00,"08","01","2015"
"9682",29670926,"01/08/2015 12:00:00 AM","02/09/2015 12:00:00 AM","HPD","UNSANITARY CONDITION","MOLD","10453","BRONX",40.8590364950426,-73.90827104711,2015-01-08 00:00:00,"08","01","2015"
"9683",29670934,"01/08/2015 12:00:00 AM","03/23/2015 12:00:00 AM","HPD","SAFETY","CARBON MONOXIDE DETECTOR","11367","QUEENS",40.7280257556836,-73.8275642390715,2015-01-08 00:00:00,"08","01","2015"
"9684",29670935,"01/08/2015 12:00:00 AM","02/02/2015 12:00:00 AM","HPD","SAFETY","CARBON MONOXIDE DETECTOR","11212","BROOKLYN",40.6620805358031,-73.9212077639767,2015-01-08 00:00:00,"08","01","2015"
"9685",29670936,"01/08/2015 12:00:00 AM","01/15/2015 12:00:00 AM","DOHMH","Rodent","Rat Sighting","11101","QUEENS",40.7432221340927,-73.9528150465492,2015-01-08 00:00:00,"08","01","2015"
"9686",29670941,"01/08/2015 12:00:00 AM","01/13/2015 12:00:00 AM","DOHMH","Rodent","Rat Sighting","10470","BRONX",40.9026558570065,-73.8510514878623,2015-01-08 00:00:00,"08","01","2015"
"9687",29663704,"01/08/2015 12:00:00 AM","01/10/2015 12:00:00 AM","HPD","HEAT/HOT WATER","APARTMENT ONLY","10065","MANHATTAN",40.7647026491427,-73.960449325357,2015-01-08 00:00:00,"08","01","2015"
"9688",29670947,"01/08/2015 12:00:00 AM","02/09/2015 12:00:00 AM","HPD","SAFETY","CARBON MONOXIDE DETECTOR","10467","BRONX",40.8584539845313,-73.8656106774141,2015-01-08 00:00:00,"08","01","2015"
"9689",29670948,"01/08/2015 12:00:00 AM","02/01/2015 12:00:00 AM","HPD","SAFETY","CARBON MONOXIDE DETECTOR","10065","MANHATTAN",40.7670824818722,-73.9700146369587,2015-01-08 00:00:00,"08","01","2015"
"9690",29664030,"01/08/2015 12:00:00 AM","01/10/2015 12:00:00 AM","HPD","HEAT/HOT WATER","ENTIRE BUILDING","10468","BRONX",40.8618078463667,-73.9006788595447,2015-01-08 00:00:00,"08","01","2015"
"9691",29663738,"01/08/2015 12:00:00 AM","01/14/2015 12:00:00 AM","HPD","HEAT/HOT WATER","APARTMENT ONLY","11238","BROOKLYN",40.6760070748847,-73.9564821775062,2015-01-08 00:00:00,"08","01","2015"
"9692",29670963,"01/08/2015 12:00:00 AM","02/13/2015 12:00:00 AM","HPD","DOOR/WINDOW","DOOR","10031","MANHATTAN",40.8243088891317,-73.9445700602124,2015-01-08 00:00:00,"08","01","2015"
"9693",29670964,"01/08/2015 12:00:00 AM","01/11/2015 12:00:00 AM","HPD","UNSANITARY CONDITION","PESTS","10459","BRONX",40.823098874144,-73.8911835304927,2015-01-08 00:00:00,"08","01","2015"
"9694",29663914,"01/08/2015 12:00:00 AM","01/13/2015 12:00:00 AM","HPD","HEAT/HOT WATER","ENTIRE BUILDING","11233","BROOKLYN",40.6754805987332,-73.9100556930911,2015-01-08 00:00:00,"08","01","2015"
"9695",29670972,"01/08/2015 12:00:00 AM","01/21/2015 12:00:00 AM","HPD","UNSANITARY CONDITION","MOLD","11368","QUEENS",40.7559229898353,-73.8641355175597,2015-01-08 00:00:00,"08","01","2015"
"9696",29670973,"01/08/2015 12:00:00 AM","03/05/2015 12:00:00 AM","HPD","UNSANITARY CONDITION","MOLD","10453","BRONX",40.8484935273362,-73.9224725166529,2015-01-08 00:00:00,"08","01","2015"
"9697",29661195,"01/08/2015 12:00:00 AM","01/12/2015 12:00:00 AM","HPD","HEAT/HOT WATER","ENTIRE BUILDING","11104","QUEENS",40.7463986944646,-73.9237353684498,2015-01-08 00:00:00,"08","01","2015"
"9698",29670974,"01/08/2015 12:00:00 AM","01/25/2015 12:00:00 AM","HPD","DOOR/WINDOW","DOOR","10467","BRONX",40.8722549379293,-73.8661287701622,2015-01-08 00:00:00,"08","01","2015"
"9699",29670975,"01/08/2015 12:00:00 AM","01/15/2015 12:00:00 AM","HPD","DOOR/WINDOW","DOOR","10025","MANHATTAN",40.7963469798355,-73.9705359827885,2015-01-08 00:00:00,"08","01","2015"
"9700",29670977,"01/08/2015 12:00:00 AM","02/08/2015 12:00:00 AM","HPD","WATER LEAK","DAMP SPOT","10452","BRONX",40.8405407238667,-73.9128430534955,2015-01-08 00:00:00,"08","01","2015"
"9701",29670978,"01/08/2015 12:00:00 AM","01/14/2015 12:00:00 AM","HPD","UNSANITARY CONDITION","MOLD","10034","MANHATTAN",40.8640602176717,-73.9247139631351,2015-01-08 00:00:00,"08","01","2015"
"9702",29670979,"01/08/2015 12:00:00 AM","01/26/2015 12:00:00 AM","HPD","PLUMBING","RADIATOR","10460","BRONX",40.8405004003687,-73.8912201200798,2015-01-08 00:00:00,"08","01","2015"
"9703",29670983,"01/08/2015 12:00:00 AM","01/16/2015 12:00:00 AM","HPD","PLUMBING","TOILET","10030","MANHATTAN",40.8221704426375,-73.9439251012701,2015-01-08 00:00:00,"08","01","2015"
"9704",29664582,"01/08/2015 12:00:00 AM","02/13/2015 12:00:00 AM","HPD","PLUMBING","WATER SUPPLY","10023","MANHATTAN",40.7813768473111,-73.9821226341354,2015-01-08 00:00:00,"08","01","2015"
"9705",29670984,"01/08/2015 12:00:00 AM","01/20/2015 12:00:00 AM","HPD","PLUMBING","TOILET","11203","BROOKLYN",40.6526679781385,-73.9285383905209,2015-01-08 00:00:00,"08","01","2015"
"9706",29670986,"01/08/2015 12:00:00 AM","01/14/2015 12:00:00 AM","HPD","WATER LEAK","HEAVY FLOW","10458","BRONX",40.8630901733487,-73.8921231474583,2015-01-08 00:00:00,"08","01","2015"
"9707",29670987,"01/08/2015 12:00:00 AM","02/04/2015 12:00:00 AM","HPD","WATER LEAK","HEAVY FLOW","11433","QUEENS",40.6982522879003,-73.7951478899219,2015-01-08 00:00:00,"08","01","2015"
"9708",29670988,"01/08/2015 12:00:00 AM","01/12/2015 12:00:00 AM","HPD","UNSANITARY CONDITION","MOLD","11355","QUEENS",40.7607029711079,-73.8209604405504,2015-01-08 00:00:00,"08","01","2015"
"9709",29670989,"01/08/2015 12:00:00 AM","02/04/2015 12:00:00 AM","HPD","UNSANITARY CONDITION","MOLD","11213","BROOKLYN",40.670351370539,-73.9265908492775,2015-01-08 00:00:00,"08","01","2015"
"9710",29670990,"01/08/2015 12:00:00 AM","01/30/2015 12:00:00 AM","HPD","UNSANITARY CONDITION","MOLD","10458","BRONX",40.8682086084994,-73.8916665124291,2015-01-08 00:00:00,"08","01","2015"
"9711",29663964,"01/08/2015 12:00:00 AM","01/11/2015 12:00:00 AM","HPD","HEAT/HOT WATER","ENTIRE BUILDING","10468","BRONX",40.8594431698671,-73.9054398628597,2015-01-08 00:00:00,"08","01","2015"
"9712",29670994,"01/08/2015 12:00:00 AM","02/17/2015 12:00:00 AM","HPD","DOOR/WINDOW","DOOR FRAME","10457","BRONX",40.8558657331318,-73.8977271250498,2015-01-08 00:00:00,"08","01","2015"
"9713",29670995,"01/08/2015 12:00:00 AM","03/09/2015 12:00:00 AM","HPD","WATER LEAK","HEAVY FLOW","10456","BRONX",40.8375219398943,-73.9133710250439,2015-01-08 00:00:00,"08","01","2015"
"9714",29663614,"01/08/2015 12:00:00 AM","01/13/2015 12:00:00 AM","HPD","HEAT/HOT WATER","APARTMENT ONLY","11233","BROOKLYN",40.679636116733,-73.9099635599639,2015-01-08 00:00:00,"08","01","2015"
"9715",29670998,"01/08/2015 12:00:00 AM","03/23/2015 12:00:00 AM","HPD","WATER LEAK","HEAVY FLOW","11367","QUEENS",40.7280257556836,-73.8275642390715,2015-01-08 00:00:00,"08","01","2015"
"9716",29670999,"01/08/2015 12:00:00 AM","04/23/2015 12:00:00 AM","HPD","WATER LEAK","HEAVY FLOW","11368","QUEENS",40.7510149142523,-73.8684657616306,2015-01-08 00:00:00,"08","01","2015"
"9717",29657356,"01/08/2015 12:00:00 AM","01/08/2015 12:00:00 AM","HPD","HEAT/HOT WATER","ENTIRE BUILDING","10028","MANHATTAN",40.7766935445894,-73.9510329640351,2015-01-08 00:00:00,"08","01","2015"
"9718",29671007,"01/08/2015 12:00:00 AM","01/12/2015 12:00:00 AM","HPD","PLUMBING","WATER SUPPLY","10468","BRONX",40.8609885709376,-73.9023069160189,2015-01-08 00:00:00,"08","01","2015"
"9719",29671008,"01/08/2015 12:00:00 AM","01/12/2015 12:00:00 AM","HPD","PLUMBING","WATER SUPPLY","10458","BRONX",40.869137175079,-73.8868417520087,2015-01-08 00:00:00,"08","01","2015"
"9720",29671010,"01/08/2015 12:00:00 AM","01/13/2015 12:00:00 AM","HPD","PLUMBING","WATER SUPPLY","11422","QUEENS",40.6543560462527,-73.7316180582178,2015-01-08 00:00:00,"08","01","2015"
"9721",29671012,"01/08/2015 12:00:00 AM","01/12/2015 12:00:00 AM","HPD","PLUMBING","WATER SUPPLY","10026","MANHATTAN",40.8065972032357,-73.957484077551,2015-01-08 00:00:00,"08","01","2015"
"9722",29671013,"01/08/2015 12:00:00 AM","01/11/2015 12:00:00 AM","HPD","PLUMBING","WATER SUPPLY","11415","QUEENS",40.7097228842447,-73.8288812451682,2015-01-08 00:00:00,"08","01","2015"
"9723",29671014,"01/08/2015 12:00:00 AM","01/10/2015 12:00:00 AM","HPD","ELECTRIC","LIGHTING","10452","BRONX",40.8391961744603,-73.9170515103929,2015-01-08 00:00:00,"08","01","2015"
"9724",29671018,"01/08/2015 12:00:00 AM","01/12/2015 12:00:00 AM","HPD","PLUMBING","WATER SUPPLY","11213","BROOKLYN",40.6715544345493,-73.9324619317433,2015-01-08 00:00:00,"08","01","2015"
"9725",29661201,"01/08/2015 12:00:00 AM","01/08/2015 12:00:00 AM","HPD","HEAT/HOT WATER","ENTIRE BUILDING","11203","BROOKLYN",40.6414042018282,-73.9255056766754,2015-01-08 00:00:00,"08","01","2015"
"9726",29671021,"01/08/2015 12:00:00 AM","01/12/2015 12:00:00 AM","HPD","UNSANITARY CONDITION","PESTS","11213","BROOKLYN",40.6678513834341,-73.9318745080853,2015-01-08 00:00:00,"08","01","2015"
"9727",29671045,"01/08/2015 12:00:00 AM","01/13/2015 12:00:00 AM","HPD","FLOORING/STAIRS","FLOOR","11385","QUEENS",40.707944048408,-73.9079090768284,2015-01-08 00:00:00,"08","01","2015"
"9728",29671023,"01/08/2015 12:00:00 AM","04/10/2015 12:00:00 AM","HPD","UNSANITARY CONDITION","PESTS","10468","BRONX",40.8609885709376,-73.9023069160189,2015-01-08 00:00:00,"08","01","2015"
"9729",29671024,"01/08/2015 12:00:00 AM","02/13/2015 12:00:00 AM","HPD","UNSANITARY CONDITION","PESTS","11236","BROOKLYN",40.6430221172634,-73.8984353232609,2015-01-08 00:00:00,"08","01","2015"
"9730",29671030,"01/08/2015 12:00:00 AM","01/15/2015 12:00:00 AM","HPD","WATER LEAK","SLOW LEAK","10460","BRONX",40.8404746276648,-73.8739882741251,2015-01-08 00:00:00,"08","01","2015"
"9731",29661209,"01/08/2015 12:00:00 AM","01/10/2015 12:00:00 AM","HPD","HEAT/HOT WATER","ENTIRE BUILDING","10039","MANHATTAN",40.8238143916237,-73.9382835681685,2015-01-08 00:00:00,"08","01","2015"
"9732",29656221,"01/08/2015 12:00:00 AM","01/12/2015 12:00:00 AM","HPD","HEAT/HOT WATER","ENTIRE BUILDING","10031","MANHATTAN",40.820622294745,-73.9563225733329,2015-01-08 00:00:00,"08","01","2015"
"9733",29671038,"01/08/2015 12:00:00 AM","01/16/2015 12:00:00 AM","HPD","WATER LEAK","SLOW LEAK","11226","BROOKLYN",40.6433702234703,-73.9466085495533,2015-01-08 00:00:00,"08","01","2015"
"9734",29671040,"01/08/2015 12:00:00 AM","02/08/2015 12:00:00 AM","HPD","UNSANITARY CONDITION","GARBAGE/RECYCLING STORAGE","10466","BRONX",40.8966384759101,-73.8545446473527,2015-01-08 00:00:00,"08","01","2015"
"9735",29671042,"01/08/2015 12:00:00 AM","01/13/2015 12:00:00 AM","HPD","UNSANITARY CONDITION","SEWAGE","11214","BROOKLYN",40.6041290553671,-73.9915514129176,2015-01-08 00:00:00,"08","01","2015"
"9736",29671043,"01/08/2015 12:00:00 AM","02/07/2015 12:00:00 AM","HPD","UNSANITARY CONDITION","MOLD","10458","BRONX",40.8670050805096,-73.8846109935695,2015-01-08 00:00:00,"08","01","2015"
"9737",29671044,"01/08/2015 12:00:00 AM","01/29/2015 12:00:00 AM","HPD","UNSANITARY CONDITION","MOLD","11233","BROOKLYN",40.6780749269092,-73.9072472953878,2015-01-08 00:00:00,"08","01","2015"
"9738",29671046,"01/08/2015 12:00:00 AM","01/25/2015 12:00:00 AM","HPD","WATER LEAK","HEAVY FLOW","11236","BROOKLYN",40.6369864098293,-73.8867670272141,2015-01-08 00:00:00,"08","01","2015"
"9739",29671047,"01/08/2015 12:00:00 AM","01/14/2015 12:00:00 AM","HPD","UNSANITARY CONDITION","MOLD","11368","QUEENS",40.7368480501675,-73.865062091708,2015-01-08 00:00:00,"08","01","2015"
"9740",29664194,"01/08/2015 12:00:00 AM","01/13/2015 12:00:00 AM","HPD","HEAT/HOT WATER","ENTIRE BUILDING","11215","BROOKLYN",40.6720073708469,-73.9886264194345,2015-01-08 00:00:00,"08","01","2015"
"9741",29671056,"01/08/2015 12:00:00 AM","02/23/2015 12:00:00 AM","HPD","UNSANITARY CONDITION","MOLD","10458","BRONX",40.8601466235853,-73.8937547346148,2015-01-08 00:00:00,"08","01","2015"
"9742",29671057,"01/08/2015 12:00:00 AM","04/30/2015 12:00:00 AM","HPD","UNSANITARY CONDITION","MOLD","10023","MANHATTAN",40.7777570720973,-73.9859581304192,2015-01-08 00:00:00,"08","01","2015"
"9743",29671063,"01/08/2015 12:00:00 AM","02/02/2015 12:00:00 AM","HPD","WATER LEAK","HEAVY FLOW","10453","BRONX",40.8541086935092,-73.9036038936753,2015-01-08 00:00:00,"08","01","2015"
"9744",29671065,"01/08/2015 12:00:00 AM","01/18/2015 12:00:00 AM","HPD","FLOORING/STAIRS","STAIRS","10032","MANHATTAN",40.8426478040345,-73.9367951219525,2015-01-08 00:00:00,"08","01","2015"
"9745",29671076,"01/08/2015 12:00:00 AM","02/05/2015 12:00:00 AM","HPD","APPLIANCE","ELECTRIC/GAS RANGE","11235","BROOKLYN",40.5867801183266,-73.9512190219646,2015-01-08 00:00:00,"08","01","2015"
"9746",29671078,"01/08/2015 12:00:00 AM","01/15/2015 12:00:00 AM","HPD","APPLIANCE","ELECTRIC/GAS RANGE","10460","BRONX",40.8425785539994,-73.8887699190406,2015-01-08 00:00:00,"08","01","2015"
"9747",29671084,"01/08/2015 12:00:00 AM","04/08/2015 12:00:00 AM","HPD","GENERAL","CABINET","10030","MANHATTAN",40.815850613989,-73.9409499233808,2015-01-08 00:00:00,"08","01","2015"
"9748",29671087,"01/08/2015 12:00:00 AM","01/13/2015 12:00:00 AM","HPD","DOOR/WINDOW","DOOR","11203","BROOKLYN",40.6536397849981,-73.9333666385204,2015-01-08 00:00:00,"08","01","2015"
"9749",29671089,"01/08/2015 12:00:00 AM","02/06/2015 12:00:00 AM","HPD","GENERAL","CABINET","11203","BROOKLYN",40.6632444532831,-73.9345501223217,2015-01-08 00:00:00,"08","01","2015"
"9750",29671095,"01/08/2015 12:00:00 AM","01/12/2015 12:00:00 AM","HPD","WATER LEAK","SLOW LEAK","10468","BRONX",40.8707663484146,-73.9004557670793,2015-01-08 00:00:00,"08","01","2015"
"9751",29664010,"01/08/2015 12:00:00 AM","01/13/2015 12:00:00 AM","HPD","HEAT/HOT WATER","ENTIRE BUILDING","10459","BRONX",40.8209968449884,-73.8976434202691,2015-01-08 00:00:00,"08","01","2015"
"9752",29663698,"01/08/2015 12:00:00 AM","01/13/2015 12:00:00 AM","HPD","HEAT/HOT WATER","APARTMENT ONLY","11226","BROOKLYN",40.6527452709039,-73.9651070630836,2015-01-08 00:00:00,"08","01","2015"
"9753",29663660,"01/08/2015 12:00:00 AM","01/14/2015 12:00:00 AM","HPD","HEAT/HOT WATER","APARTMENT ONLY","10458","BRONX",40.8675982051218,-73.8848811302065,2015-01-08 00:00:00,"08","01","2015"
"9754",29656264,"01/08/2015 12:00:00 AM","01/09/2015 12:00:00 AM","HPD","HEAT/HOT WATER","ENTIRE BUILDING","11207","BROOKLYN",40.6636017778284,-73.897614605976,2015-01-08 00:00:00,"08","01","2015"
"9755",29656265,"01/08/2015 12:00:00 AM","01/12/2015 12:00:00 AM","HPD","HEAT/HOT WATER","ENTIRE BUILDING","11101","QUEENS",40.7525866140287,-73.9397499672308,2015-01-08 00:00:00,"08","01","2015"
"9756",29671102,"01/08/2015 12:00:00 AM","01/22/2015 12:00:00 AM","HPD","DOOR/WINDOW","DOOR FRAME","11223","BROOKLYN",40.6062318072773,-73.9745526013133,2015-01-08 00:00:00,"08","01","2015"
"9757",29671103,"01/08/2015 12:00:00 AM","02/05/2015 12:00:00 AM","HPD","DOOR/WINDOW","DOOR FRAME","11204","BROOKLYN",40.6100379803846,-73.9853775363438,2015-01-08 00:00:00,"08","01","2015"
"9758",29663109,"01/08/2015 12:00:00 AM","01/18/2015 12:00:00 AM","HPD","UNSANITARY CONDITION","MOLD","10023","MANHATTAN",40.7764827398311,-73.9806183302317,2015-01-08 00:00:00,"08","01","2015"
"9759",29661239,"01/08/2015 12:00:00 AM","01/10/2015 12:00:00 AM","HPD","HEAT/HOT WATER","ENTIRE BUILDING","11216","BROOKLYN",40.6752361080413,-73.9504729565434,2015-01-08 00:00:00,"08","01","2015"
"9760",29663741,"01/08/2015 12:00:00 AM","01/09/2015 12:00:00 AM","HPD","HEAT/HOT WATER","APARTMENT ONLY","11385","QUEENS",40.711968775692,-73.9056346493685,2015-01-08 00:00:00,"08","01","2015"
"9761",29671115,"01/08/2015 12:00:00 AM","01/25/2015 12:00:00 AM","HPD","UNSANITARY CONDITION","PESTS","10467","BRONX",40.8722549379293,-73.8661287701622,2015-01-08 00:00:00,"08","01","2015"
"9762",29671119,"01/08/2015 12:00:00 AM","03/23/2015 12:00:00 AM","HPD","DOOR/WINDOW","WINDOW FRAME","11367","QUEENS",40.7280257556836,-73.8275642390715,2015-01-08 00:00:00,"08","01","2015"
"9763",29671120,"01/08/2015 12:00:00 AM","01/15/2015 12:00:00 AM","HPD","DOOR/WINDOW","WINDOW PANE","10466","BRONX",40.8896361083734,-73.8584190358688,2015-01-08 00:00:00,"08","01","2015"
"9764",29671121,"01/08/2015 12:00:00 AM","02/27/2015 12:00:00 AM","HPD","DOOR/WINDOW","WINDOW PANE","11203","BROOKLYN",40.6515135259124,-73.9350229210254,2015-01-08 00:00:00,"08","01","2015"
"9765",29663161,"01/08/2015 12:00:00 AM","02/06/2015 12:00:00 AM","HPD","WATER LEAK","HEAVY FLOW","10456","BRONX",40.8289037137186,-73.9136026654806,2015-01-08 00:00:00,"08","01","2015"
"9766",29671133,"01/08/2015 12:00:00 AM","02/17/2015 12:00:00 AM","HPD","WATER LEAK","DAMP SPOT","10457","BRONX",40.8558657331318,-73.8977271250498,2015-01-08 00:00:00,"08","01","2015"
"9767",29663354,"01/08/2015 12:00:00 AM","04/19/2015 12:00:00 AM","HPD","FLOORING/STAIRS","FLOOR","11225","BROOKLYN",40.6566212959687,-73.9580662142395,2015-01-08 00:00:00,"08","01","2015"
"9768",29671145,"01/08/2015 12:00:00 AM","01/15/2015 12:00:00 AM","HPD","WATER LEAK","HEAVY FLOW","10466","BRONX",40.8896361083734,-73.8584190358688,2015-01-08 00:00:00,"08","01","2015"
"9769",29671148,"01/08/2015 12:00:00 AM","01/13/2015 12:00:00 AM","HPD","ELECTRIC","NO LIGHTING","11691","QUEENS",40.6001852941313,-73.7578715826631,2015-01-08 00:00:00,"08","01","2015"
"9770",29664979,"01/08/2015 12:00:00 AM","01/15/2015 12:00:00 AM","HPD","GENERAL","CABINET","10027","MANHATTAN",40.8183167562681,-73.9563891180791,2015-01-08 00:00:00,"08","01","2015"
"9771",29671154,"01/08/2015 12:00:00 AM","01/25/2015 12:00:00 AM","HPD","ELECTRIC","OUTLET/SWITCH","10467","BRONX",40.8722549379293,-73.8661287701622,2015-01-08 00:00:00,"08","01","2015"
"9772",29664929,"01/08/2015 12:00:00 AM","01/15/2015 12:00:00 AM","HPD","ELECTRIC","WIRING","10025","MANHATTAN",40.7963469798355,-73.9705359827885,2015-01-08 00:00:00,"08","01","2015"
"9773",29664993,"01/08/2015 12:00:00 AM","02/24/2015 12:00:00 AM","HPD","GENERAL","JANITOR/SUPER","11216","BROOKLYN",40.6795886268126,-73.9488869759704,2015-01-08 00:00:00,"08","01","2015"
"9774",29664943,"01/08/2015 12:00:00 AM","03/02/2015 12:00:00 AM","HPD","FLOORING/STAIRS","FLOOR","10470","BRONX",40.9024010887908,-73.8557583478136,2015-01-08 00:00:00,"08","01","2015"
"9775",29671168,"01/08/2015 12:00:00 AM","01/20/2015 12:00:00 AM","DOHMH","Rodent","Signs of Rodents","10459","BRONX",40.823098874144,-73.8911835304927,2015-01-08 00:00:00,"08","01","2015"
"9776",29671172,"01/08/2015 12:00:00 AM","02/17/2015 12:00:00 AM","HPD","DOOR/WINDOW","DOOR","11374","QUEENS",40.7279940305183,-73.8564533601587,2015-01-08 00:00:00,"08","01","2015"
"9777",29664886,"01/08/2015 12:00:00 AM","01/13/2015 12:00:00 AM","HPD","FLOORING/STAIRS","FLOOR","10011","MANHATTAN",40.7444064965093,-73.9964019707362,2015-01-08 00:00:00,"08","01","2015"
"9778",29671175,"01/08/2015 12:00:00 AM","02/02/2015 12:00:00 AM","HPD","DOOR/WINDOW","DOOR","10463","BRONX",40.8817217908226,-73.8988771172098,2015-01-08 00:00:00,"08","01","2015"
"9779",29671176,"01/08/2015 12:00:00 AM","02/27/2015 12:00:00 AM","HPD","DOOR/WINDOW","DOOR","10468","BRONX",40.8690896820404,-73.8946588146389,2015-01-08 00:00:00,"08","01","2015"
"9780",29671183,"01/08/2015 12:00:00 AM","01/13/2015 12:00:00 AM","HPD","FLOORING/STAIRS","FLOOR","11216","BROOKLYN",40.6741419500093,-73.9528711301717,2015-01-08 00:00:00,"08","01","2015"
"9781",29663750,"01/08/2015 12:00:00 AM","01/13/2015 12:00:00 AM","HPD","HEAT/HOT WATER","APARTMENT ONLY","11210","BROOKLYN",40.6333438271862,-73.9536529380079,2015-01-08 00:00:00,"08","01","2015"
"9782",29671188,"01/08/2015 12:00:00 AM","01/15/2015 12:00:00 AM","HPD","DOOR/WINDOW","WINDOW FRAME","11205","BROOKLYN",40.6965113995081,-73.9588813843173,2015-01-08 00:00:00,"08","01","2015"
"9783",29656290,"01/08/2015 12:00:00 AM","03/23/2015 12:00:00 AM","HPD","DOOR/WINDOW","WINDOW FRAME","11208","BROOKLYN",40.6739250538167,-73.8729979302943,2015-01-08 00:00:00,"08","01","2015"
"9784",29664112,"01/08/2015 12:00:00 AM","01/11/2015 12:00:00 AM","HPD","HEAT/HOT WATER","ENTIRE BUILDING","10035","MANHATTAN",40.8072620015022,-73.9402206410245,2015-01-08 00:00:00,"08","01","2015"
"9785",29663749,"01/08/2015 12:00:00 AM","01/12/2015 12:00:00 AM","HPD","HEAT/HOT WATER","APARTMENT ONLY","11213","BROOKLYN",40.6689921678133,-73.9348112357018,2015-01-08 00:00:00,"08","01","2015"
"9786",29664173,"01/08/2015 12:00:00 AM","01/11/2015 12:00:00 AM","HPD","HEAT/HOT WATER","ENTIRE BUILDING","11225","BROOKLYN",40.6627420000501,-73.9447079229945,2015-01-08 00:00:00,"08","01","2015"
